author_id,num_primary_genres,genre_entropy,genre_entropy_normalized,dominant_primary_genre,dominant_primary_genre_share,num_docs,dominant_lang,num_languages,dominant_source
00e280733ad2e4c225e6fdf5e1a5f62c173532dcabf64fb06e4bbdf00f2a9e47,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
00e8cb51cc18fa143f1cfa2bb82b4249fda4429c848915dd6a9a5752101abfc9,1,-0.0,0.0,news,1.0,2,de,1,babel_briefings
00e976b438ddea9983eff54fa31f9db0e2facd892ab5e0fcde5c09a9e2bd12ae,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
00ea93decad9b1a5f426f1c464d384e8b8426738279e05e33ecf2da0cbb570e2,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
00ecc1447e4dbd9ce5e84b61bfe33ede9cada02681ce3a428e808d1745cb6edd,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
00fa98631cb04f82a3b08c227572968a69947206a412203aee05a8ed99d96eb1,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
010b1e60eb98fa0ef15f761cc3caa5264c8fa776f16c9136bea495508192b7ef,1,-0.0,0.0,literature,1.0,2,de,1,german_pd
011a6b43fe79bbed02594a44a16c98172868367944c7c8b075ba6a0a36ed0585,1,-0.0,0.0,literature,1.0,2,fr,1,french_pd_books
0121fbf394ec9a764e1dde51918eb81c06b722269b4b6de527826a2d160174d4,1,-0.0,0.0,social_media,1.0,2,zh,1,xiaohongshu
0122483d47539f90004eb437d38a562d6ddb2508a7a83adeb75c5d27419b24b4,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
013585241c5147cd3811044858c61988a77af0522a949e4695a2d885dea259c4,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
013f32815a6d9ecf83a3800ff5c70e3e0deadb2c929d5d941ac1a5f77f9e0def,1,-0.0,0.0,literature,1.0,2,hi,1,hindi_discourse
0141d233acc81ef03f8a2b11ca60f7f62ee9b72f771d0908f6160cf6ff31140b,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
014db8b7ef05f08420d6c0719aaaea78efe52ea6ba013572a4aea965766c2258,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
0154c8348a289b4f8403d5634062479899adec04c8e3df0b005e8c54c7f3aacb,1,-0.0,0.0,news,1.0,2,en,1,babel_briefings
01566d47f5cdb7d701b2ae8b65ad5b2439b156365dbc8b8c72749684fd5dce01,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
01716c95d861f92541ee528efe04eb5838adcf267273f7dccd7a4fe2a335df95,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
0175de0b9905af4d01c97014f222d1cc1f375dcf5be6e5c2854e6ad0cade45e0,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
017a96daff5f93d705ceb35f049586f77f26aba2de3f5ab318ca205927cb0cae,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
017b45dbb2f6a316909126f3036c2d96790c2ab3b7825b0503fa4fa856c82152,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
0181bdd5fec8d8064581b0feb2f0fa057407a032b09d34d1763309f39a219bdb,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
0181fb593593137819486a9681125ba29af02c5515aca40e6d2e33b478ecc6f8,1,-0.0,0.0,social_media,1.0,2,ko,1,exorde
018bf09734ff025834a56b5c944cba4526d5b888c246226d2874a7b01d87d9e3,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
018c4ae84fdd6fa2c48041ee7d97b83d9505d8f6b0f3675da69b60ce2b6b565a,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
018c9851de260add4d9d997e8c6af2da2d6bc3b8d820d597154fea91957d0230,1,-0.0,0.0,news,1.0,2,ko,1,babel_briefings
019b984818ad632f36c2d643c0d2bf02865f9a06a8013f02a6998ec0ec2c8745,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
01b6707e9c48ebf760af71ae4d7d2b97b6daed9e2d49e8838839aadc2d2688b8,1,-0.0,0.0,news,1.0,2,en,1,babel_briefings
01c2b56835eaef727088765dce4e5324bf859fde03f3ed7ce1baf99831ed14c9,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
01cd84cdc41c4a7675f2c30c9469486ebd1c3908e3e3ad353425c47549347f55,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
01d5b785ce3f720903c2c38c307ebff622392e7c47f82f5c090384d5dd024233,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
01de20c398c069202b08e1f8afba57df5ed40c4ee9d831676890668a2a489712,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
01ee6d019594ac1462eb9dc3b378a5adaa5fd8b706058d8465158f60708073fb,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
01eff72de4dad3f937816cb01de67cc6b8cc3d69aa3a3ef4f7bccb0541d5a658,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
020f1c8d641716ac6d1a1bfc0a6a9272ceb751a81cd2dd27d64a10de09e62d19,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
0222f84743797b14cb8190e18302b96fe80eece3e745363400298a4be91749dd,1,-0.0,0.0,news,1.0,2,en,1,babel_briefings
024913ec6b3addae1680af8704832273a4a9e8f8bf5cd5bcf522160e60c39d45,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
024a670e19c0f8cb7da8de71074f6791f6e78a0f407deb7492809ac7801a1643,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
025852c534ca4254a4c1ce8dee1e94dd58481c01837e09a27ba9e317ee2a9c12,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
026e7827a8ab8eadb45849c7a0e229f8e7f1c42660ee5422960642c729fb4fd6,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
027714158edb6b9dbcf95b392bc53ea75cc15320c2a42c07d0d4309ed142b9de,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
02837b6330ddca04ae5b19d77520ea17a869de61dde0a2206dff3dd4eeed26d9,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
028401a36b9a10b892841e0b5c98934b6220ffb3abee2d8a0c2e2ffba8bc747b,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
028aa983749d9f67682d2cbdd020484d2f6d96bc2ef3744ef85b015968eecb7b,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
028c8eed8804f2fcece931aa64032998a4b6802b87f850e968e875ca8da16140,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
029318f3da050c232e805f782463b4406aab822698c2b9f0633deb06e0f0da65,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
02a231041dc5e5ff93d6076685fe52f522789ff12570b04bf4fb17f115cefb1e,1,-0.0,0.0,social_media,1.0,2,de,1,exorde
02a81ea18b05eb363d82c4a7fc75ea440e999620b848b1613f58aee4a575dea6,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
02ab0d5d07c23d353463a3e7facd600312d906c4e23d28f540471de4021e025e,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
02ac9f0a8b9b49003b093b50014b02bc334caf66e94daf8c373b75e31c2fcc78,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
02b3ae7a3d682251f69e8bfeebd89de3bdab521ea43881808f66a5fa34c7bb1c,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
02bf4cfdd7a6bc61494d304c5d7ce101ebcfe2599749b9edbd7794bd5f19c21f,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
02c8320e4649b50c80c6685a3f3955a3394ccc47b57d75befabb1760c3cc3e9d,1,-0.0,0.0,social_media,1.0,2,ko,1,exorde
02cdc4020cbb1339ebed5331dccdabcae3cd2db2f8501efa18d3ec8ef932c344,1,-0.0,0.0,literature,1.0,2,fr,1,french_pd_books
02df0e288bc69691403dba83d0fc57ac13ad1f7310b3f1511b7eca30340ed65d,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
02df6ddc4f483c304d57ef804104a349f560330d25ccc8ab88ea9580253252d3,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
02e71c14720c5c1e9dc010d8fb32d1e998bae4af73acd112aea212c9ad6a340c,1,-0.0,0.0,news,1.0,2,zh,1,babel_briefings
02e8e80479052d96de4d9555223846c98b580da57729e48caaecc93682b60833,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
03065371192c3ee2ece0ec18622cdfc073b3c7ab7f91d0f6e559f071a382bb73,1,-0.0,0.0,literature,1.0,2,fr,1,french_pd_books
030cd676032c81dd649a98bcf0bfc5195b4817f777b001757bb5c1909402c9da,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
03112e960ca11443ffeb91a4d2f10ba2e9df03277d64484f1f31277487b46d96,1,-0.0,0.0,news,1.0,2,zh,1,babel_briefings
03156eb43058e40f3f02f98422f4df69f1c478d4846af0e772a827034b20a0a6,1,-0.0,0.0,social_media,1.0,2,fr,1,exorde
031dbeeee024a0537a31bb8e20ade084f75967f0a7fb402f28a5d1874183a23f,1,-0.0,0.0,literature,1.0,2,de,1,german_pd
032ff43b09a81b150a3592ec68534d6529dbf750f2e3d2327658425227e0ac0b,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
03368885d6409ea6f2f271ab55bfab3155c880c31f2cf1890b1adde3c44fdce1,1,-0.0,0.0,news,1.0,2,en,1,babel_briefings
033711a6d3988a2ca44299839c87bf4c9066f5e3cdf04ceb385f8b17f78a1ec3,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
0343420ac2f9e1ed9d5f944562b0ed90a1472f8b6be1683be752b3b1db7d0203,1,-0.0,0.0,social_media,1.0,2,hi,1,exorde
034538d3cd27bbf568bbeebbfc9b2c74b5047375124214c59be34f0a9352a7e4,1,-0.0,0.0,literature,1.0,2,fr,1,french_pd_books
0347f1701d335bd7de9fbfa1cec4c64dd6faf8b0879adc85690f07e14f1b5991,1,-0.0,0.0,ecommerce_reviews,1.0,2,en,1,amazon_multi
0348417cb56bfce71ab3ff9f496195ff3376b70942843a13d8e7164b284ed467,1,-0.0,0.0,social_media,1.0,2,ko,1,exorde
034ac747faac6e3d157d590b91a95c5c0dab780bd2632d4372818008df31e199,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
034fef98d1165ac470e7bb0adc7ef25e5375af341baf439ee39f828f651455be,1,-0.0,0.0,literature,1.0,2,ru,1,russian_pd
03593d4c13ec4f254a76ee1600a21e7fe13f774139692b5b2428bc4d54de3395,1,-0.0,0.0,literature,1.0,2,ru,1,russian_pd
035c287028a5b78011e01fb6e3b67c578f7b32fe8e5e87ac600beb90fac76f22,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
036dbdba6c4d289b6c7e83540e801e0b1917804aaadc626d7fcd1a93bdd65bef,1,-0.0,0.0,literature,1.0,2,hi,1,hindi_discourse
0376a90a2536c5e9fcd422a9f34b92f660051ce571d649a351dc2a46a4c03746,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
038502ff9365fc9a3c920b758d6ad326e3edef59f81498c91c3ee1b24c3005a7,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
038558457e2d37627a5b210c048145d7970084e37a89c6c9bfa459e7799b56a3,1,-0.0,0.0,news,1.0,2,ja,1,babel_briefings
03889ef04f2aa1e4bd4ce6c06f66c5dfc5f8dfbc4ee0e20f123b2332900d3540,1,-0.0,0.0,news,1.0,2,zh,1,babel_briefings
03899c7c4129c81b5793e898b6ffd754fcb2c29e36e90191f89eff8847b2ae4b,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
0394f8e3f1be1f9cc960b6d3ec92d7dc818ff9a59900ff5f5efd31ab6570d219,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
0399b624cbecba66417ada157f2086e653469a03f1a11c7b81da01407258ba1d,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
03a6a240ce26cb15d92ca095904a36918229c916e591dbdcd33395efcd36f194,1,-0.0,0.0,literature,1.0,2,ru,1,russian_pd
03a8f998188f179eb2a3525cec74f7657227c5a94c9d452965bf356806252b7a,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
03bdacfbe498651300642f00f7ecbe21b45fd423e1e79a16610ddffb46e2f613,1,-0.0,0.0,news,1.0,2,zh,1,babel_briefings
03bfcfb21445e22d35ab20beb3cddbb9ab867d3cdfba70c4de8d8e510639b922,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
03dd89c9cbb6a0069b2ab2e6e50d52e259832d8b2b759d480410bee7fc8771d0,1,-0.0,0.0,news,1.0,2,zh,1,babel_briefings
03e811de482c8fd2b64b6b4d7c35f5a728dcdc5691dcde05b017f238983be02e,1,-0.0,0.0,news,1.0,2,en,1,babel_briefings
03ef4942533fae57fa8a1046032add02654b0b969fd141d4eeaf245607bf40b6,1,-0.0,0.0,news,1.0,2,fr,1,babel_briefings
03f3ce8343e78e923a7d8c6b65c7b5c9d6585efb259e137c0ce37d0408cc3b99,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
03f476aaf711145515039d42f13e87a3683164d865f6d6042ca3e4e227af1f64,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
03f73c4d2948ebf28cb37a637e253230b2c6b4134fd71bc58bdd12f821a7e44f,1,-0.0,0.0,news,1.0,2,ja,1,babel_briefings
03fdfd1189168109163d5cb7b47298ab71e891792af53fc5b3b17e7724891663,1,-0.0,0.0,ecommerce_reviews,1.0,2,en,1,amazon_multi
04049fce371d786379658aa244857a68b65ff62ad1a0e4be3350bd491277db03,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
0407c649de9f5a50b3a9af9a2eb4bce9d502443b5f3fcfb4181448faf18ceb9d,1,-0.0,0.0,ecommerce_reviews,1.0,2,en,1,amazon_multi
040e661d5947f10b2e2c24f4418be94c7cac68816d7a1402fea7593c6a721217,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
04145575eb0c087a5dbcef900d6b4a78871d367c666878510b349ea6520cca80,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
0417b52ebce5d7d68e4cc7f357c4b8c79bc49c87046d0b158c551cf36040077e,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
0423d20bb477af483d59633098d8a4c2ee6abdea78231355513369012221601f,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
0425d8f609c589f3102646daaac38f60406c07c25bcea93ba7939d325a6dc7ae,1,-0.0,0.0,news,1.0,2,ja,1,babel_briefings
042c8f56cc7451c511dc6a552c3033b44734d0f152789e3cabe8ee1142e8d29b,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
0447d1e42aff5dda666f7b558704e4359057807df758de68dea12f5cb9cc10a9,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
045ea2059bbb6750818aef30bff07ab522350bb21695daa5fc6946bad12b9505,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
0470863e7dd5a300ddcf8da3a78f5981103046a32e4708842a22937a850f5162,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
047a52eafdaf11c6f6f2b68b26d4aeb87142e348176a38ec9dd7fe8e717340a3,1,-0.0,0.0,news,1.0,2,zh,1,babel_briefings
047eb8afb438655f28e9fb23342b16d8a0b80369b3415da58e5a08916a24fbbd,1,-0.0,0.0,news,1.0,2,es,1,babel_briefings
04837bdb4c4821082753581ad8581c82723d0b35e52af0eead0ea30aa8a21765,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
0493f7828ca06d232d2db986b8caee1cc9be85ad71a7fd2254c301b56d328761,1,-0.0,0.0,news,1.0,2,ja,1,babel_briefings
04978bd3f5faae4fb6ca0a9792466d48e8b33daf5291665d8b1e08c1e28370ca,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
04a5db50c3a952db049c2f36b0dfc20fc4e2c6ea8cddebd57a8ef7444418d6b5,1,-0.0,0.0,literature,1.0,2,ru,1,russian_pd
04b28a95bfdffac46e67974d1b458e4588f25a2ac725241fa85ed6a3126234e0,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
04b3ddd3c62339e1ff11cec2a2896e9356a7d51d3a6edbdf96bda9037b73f7c7,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
04b427725e15c6a6c786c6f20bc7b200cdb5fa6559d508d2eb7000521516e8eb,1,-0.0,0.0,media_reviews,1.0,2,zh,1,douban
04c09f33124a8647a354c0769be7d2bd6d7f9d1cb249c5890b6a5d152670b455,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
04c6fa9f8a973a906ad50c64e25b346049f05c9b17e7230149b52de0b21648a5,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
04d07f880ebb22ee2849520f29397feafddc40d07f1c492c00a242bfeaaec827,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
04d53cda9a51f3c269af223032da8ecd8dc6d81bc8181750919658adbf5701ba,1,-0.0,0.0,news,1.0,2,ko,1,babel_briefings
04db8080102993c98533fceeb5e619d45377e92c3f704e8d3b80cd6327d90b1b,1,-0.0,0.0,literature,1.0,2,de,1,german_pd
0502972b6a37b8c69c113ba6d2ad84d7a61680955935b23b529f942adb061044,1,-0.0,0.0,social_media,1.0,2,hi,1,exorde
050f44d8036692e365227bf2cd08ac5c6d65b70780130c1d504cf52646560e18,1,-0.0,0.0,ecommerce_reviews,1.0,2,en,1,amazon_multi
0510d67c2edef7be99e2a872d99a889156f06cfbf23ced2192acb3c2eae0247f,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
05115b1b264b420be73c17b8cbd6dcd8b3a1eb0b32da6a947a0806dd3e6fbfb1,1,-0.0,0.0,literature,1.0,2,ru,1,russian_pd
051a63a7b49351aa9e61c949bf5ca787a5ce4053a1f16fe4b4c1f0c29b11a4b3,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
05206da7ce06f8695ca5e3cd2f8b948ba319f3ba0ac2e183ddcf78d448bfff59,1,-0.0,0.0,news,1.0,2,es,1,babel_briefings
05248a98afeedb293ab9f408fe78d320e9c19bf460de6f475cafdd9a0209ee8a,1,-0.0,0.0,social_media,1.0,2,hi,1,exorde
0525680d2a1c4706ae6f36be2db88765c9b9311235465d252601d2a20757188a,1,-0.0,0.0,news,1.0,2,ja,1,babel_briefings
052a51184c2e9b3c680862c637655016a9c55ac3248faa65c6635172474b49d0,1,-0.0,0.0,literature,1.0,2,hi,1,hindi_discourse
053502a32fef4da17c3c9691ffbb3d7258234d67cd0b8425972c07ddc61bc8f5,1,-0.0,0.0,social_media,1.0,2,es,1,exorde
053cdcfb32d25d98d149630fd0b3bf9a62ed7d26199de55a7c9851d6c33044de,1,-0.0,0.0,social_media,1.0,2,zh,1,exorde
054474621f5c3ec624509beb9306b78de5973cb37d4f0e9c9fba5a5248b0fe15,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
0547ccae76c7155a32e356706c8932582ed9fe7ee695dde94452a8a60399bbc3,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
0552f3f7089dbbac14b167582b43c5f9d440fe562f6d17c325746d14d35e1d60,1,-0.0,0.0,social_media,1.0,2,fr,1,exorde
05543b46834dffa0fc4b22f1eaa44697904e8680adac26e21f4820eb3676506d,1,-0.0,0.0,social_media,1.0,2,ko,1,exorde
0555bc8b15dfa4c0fc1aeaf731170a49c1109ecc8c8f945d96c8cac917231db5,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
055ef2851e45c42a0b0a68f4af68fd93cc0ac3049c759db83e11a08e0aa991cc,1,-0.0,0.0,poetry,1.0,2,ar,1,arabic_poetry
05617a79758f63ec9d8ef89ac4cbe4faf85a510b6bc2751b3fdc642b6dab6ad9,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
05709593c8fc6d4b64abf03b63828ed34fe5c1eab4f9ffcce2802ebc5dda7e08,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
057a63e04001cf726b337c0e79368a74bdb2cb368b1c7838b5fe44c5a8003056,1,-0.0,0.0,news,1.0,2,es,1,babel_briefings
0580304017d678d8fe82596e18614b2bd6e6945e99ce8449b116234e42283d7e,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
05863f6273f4c0f447517714917f9c4ad7754fb92208171004d03ad59f337df3,1,-0.0,0.0,news,1.0,2,ko,1,babel_briefings
05a2d5c0668c07e308f4d25421d2e279ba594554671fe62c5b7af3b90576e0ca,1,-0.0,0.0,literature,1.0,2,de,1,german_pd
05a809a87fbfe08924b925d66475ddf4f75a397523947128bd9af7439d9a1653,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
05b50657759b06a8a59882c524ce1692985119453efb81e1afab2a0152effad5,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
05b814327ab8d992c3d20af26bbf88d321af982fbd8170db2f0ddcd3f9ae8eeb,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
05bec38c2a66719b97d55987b6559cd0615a96e426cd81c2db47e8f1aa31aaf8,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
05bedb7fa2395fecaac8065ddb9699be0d1256c0706d95f8a86628b2a81bc6bd,1,-0.0,0.0,news,1.0,2,ru,1,babel_briefings
05c2f965d873e8ba9dbf2e8a48726e10a00e1d53f3f0d2f6734dd2ceff079fdd,1,-0.0,0.0,blog,1.0,2,en,1,blog_authorship
05cec19f79d3dc411259ef91d8753be9adbba6f17bd545ae81be500ae3283360,1,-0.0,0.0,literature,1.0,2,ru,1,russian_pd
05d449b66649ad3bb39222c4ac1b35e8f395c3a48ac47909a1e0ff7bff5a0762,1,-0.0,0.0,social_media,1.0,2,de,1,exorde
05dca18569d0d0df385b5eda725adff9dd052b52dbcc7ec5f9579263eb2d04f0,1,-0.0,0.0,social_media,1.0,2,ar,1,exorde
05e14bee330a54e4555b17ab6b52c6342fa54acff6287567aa401ef7bd2a2645,1,-0.0,0.0,social_media,1.0,2,ru,1,exorde
05f50fd0f80c5f3ca0cc16b1d310968a1045d867e12f5397a7ff28befb8d6a1e,1,-0.0,0.0,news,1.0,2,ar,1,babel_briefings
05fa0d93970e52b927bde683f27411be939a9db596684cceb75e0aa2f98979ea,1,-0.0,0.0,literature,1.0,2,es,1,spanish_pd_books
